,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,RBR Renault,1:12.328,23
6,2,Mark Webber,RBR Renault,+0.482s,28
2,3,Lewis Hamilton,McLaren Mercedes,+0.517s,24
1,4,Jenson Button,McLaren Mercedes,+0.939s,24
11,5,Robert Kubica,Renault,+1.042s,24
4,6,Nico Rosberg,Mercedes,+1.188s,26
9,7,Rubens Barrichello,Williams Cosworth,+1.218s,26
3,8,Michael Schumacher,Mercedes,+1.315s,25
14,9,Adrian Sutil,Force India Mercedes,+1.590s,26
22,10,Nick Heidfeld,Sauber Ferrari,+1.672s,23
23,11,Kamui Kobayashi,Sauber Ferrari,+1.676s,23
10,12,Nico Hulkenberg,Williams Cosworth,+1.827s,29
8,13,Fernando Alonso,Ferrari,+1.918s,20
7,14,Felipe Massa,Ferrari,+1.939s,26
12,15,Vitaly Petrov,Renault,+2.042s,23
15,16,Vitantonio Liuzzi,Force India Mercedes,+2.159s,26
17,17,Jaime Alguersuari,STR Ferrari,+2.290s,30
16,18,Sebastien Buemi,STR Ferrari,+2.406s,29
18,19,Jarno Trulli,Lotus Cosworth,+3.275s,25
24,20,Timo Glock,Virgin Cosworth,+3.532s,20
19,21,Heikki Kovalainen,Lotus Cosworth,+3.729s,26
25,22,Jerome d'Ambrosio,Virgin Cosworth,+4.379s,28
20,23,Christian Klien,HRT Cosworth,+4.511s,18
21,24,Bruno Senna,HRT Cosworth,+5.032s,30
