,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:37.877,39
5,2,Sebastian Vettel,Ferrari,+0.149s,37
3,3,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.303s,34
7,4,Kimi Räikkönen,Ferrari,+0.475s,35
77,5,Valtteri Bottas,Mercedes,+0.660s,33
33,6,Max Verstappen,Red Bull Racing TAG Heuer,+1.017s,34
11,7,Sergio Perez,Force India Mercedes,+1.446s,33
31,8,Esteban Ocon,Force India Mercedes,+1.456s,36
27,9,Nico Hulkenberg,Renault,+1.652s,41
14,10,Fernando Alonso,McLaren Honda,+1.682s,28
19,11,Felipe Massa,Williams Mercedes,+1.758s,36
2,12,Stoffel Vandoorne,McLaren Honda,+1.794s,31
55,13,Carlos Sainz,Renault,+2.324s,38
18,14,Lance Stroll,Williams Mercedes,+2.452s,30
10,15,Pierre Gasly,Toro Rosso,+2.817s,39
20,16,Kevin Magnussen,Haas Ferrari,+3.251s,31
94,17,Pascal Wehrlein,Sauber Ferrari,+3.393s,43
9,18,Marcus Ericsson,Sauber Ferrari,+3.425s,40
28,19,Brendon Hartley,Toro Rosso,+3.619s,39
8,20,Romain Grosjean,Haas Ferrari,+3.683s,12
