,Position,Driver,Car,Time / Gap,Laps
22,1,Lewis Hamilton,McLaren Mercedes,1:20.228,14
2,2,Felipe Massa,Ferrari,+0.339s,14
12,3,Timo Glock,Toyota,+0.395s,21
23,4,Heikki Kovalainen,McLaren Mercedes,+0.429s,15
6,5,Nelson Piquet,Renault,+0.689s,21
3,6,Nick Heidfeld,Sauber BMW,+0.868s,15
14,7,Sebastien Bourdais,STR Ferrari,+0.951s,21
15,8,Sebastian Vettel,STR Ferrari,+0.956s,22
1,9,Kimi Räikkönen,Ferrari,+0.959s,18
7,10,Nico Rosberg,Williams Toyota,+0.967s,19
5,11,Fernando Alonso,Renault,+1.000s,21
8,12,Kazuki Nakajima,Williams Toyota,+1.129s,17
9,13,David Coulthard,Red Bull Renault,+1.261s,16
11,14,Jarno Trulli,Toyota,+1.373s,18
17,15,Rubens Barrichello,Honda,+1.475s,20
10,16,Mark Webber,Red Bull Renault,+1.524s,17
16,17,Jenson Button,Honda,+1.544s,19
4,18,Robert Kubica,Sauber BMW,+1.747s,18
21,19,Giancarlo Fisichella,Force India Ferrari,+1.961s,22
20,20,Adrian Sutil,Force India Ferrari,+2.322s,23
