,Position,Driver,Car,Laps,Time,Points
23,1,Heikki Kovalainen,McLaren Mercedes,70,1:37:27.067,10
12,2,Timo Glock,Toyota,70,+11.061s,8
1,3,Kimi Räikkönen,Ferrari,70,+16.856s,6
5,4,Fernando Alonso,Renault,70,+21.614s,5
22,5,Lewis Hamilton,McLaren Mercedes,70,+23.048s,4
6,6,Nelson Piquet,Renault,70,+32.298s,3
11,7,Jarno Trulli,Toyota,70,+36.449s,2
4,8,Robert Kubica,Sauber BMW,70,+48.321s,1
10,9,Mark Webber,Red Bull Renault,70,+58.834s,0
3,10,Nick Heidfeld,Sauber BMW,70,+67.709s,0
9,11,David Coulthard,Red Bull Renault,70,+70.407s,0
16,12,Jenson Button,Honda,69,+1 lap,0
8,13,Kazuki Nakajima,Williams Toyota,69,+1 lap,0
7,14,Nico Rosberg,Williams Toyota,69,+1 lap,0
21,15,Giancarlo Fisichella,Force India Ferrari,69,+1 lap,0
17,16,Rubens Barrichello,Honda,68,+2 laps,0
2,17,Felipe Massa,Ferrari,67,DNF,0
14,18,Sebastien Bourdais,STR Ferrari,67,+3 laps,0
20,NC,Adrian Sutil,Force India Ferrari,62,DNF,0
15,NC,Sebastian Vettel,STR Ferrari,22,DNF,0
