,Position,Driver,Car,Time / Gap,Laps
22,1,Lewis Hamilton,McLaren Mercedes,1:20.554,35
6,2,Nelson Piquet,Renault,+0.194s,38
23,3,Heikki Kovalainen,McLaren Mercedes,+0.206s,33
5,4,Fernando Alonso,Renault,+0.374s,35
1,5,Kimi Räikkönen,Ferrari,+0.455s,36
2,6,Felipe Massa,Ferrari,+0.456s,36
3,7,Nick Heidfeld,Sauber BMW,+0.584s,46
4,8,Robert Kubica,Sauber BMW,+0.809s,36
11,9,Jarno Trulli,Toyota,+0.951s,42
7,10,Nico Rosberg,Williams Toyota,+1.027s,34
12,11,Timo Glock,Toyota,+1.108s,39
10,12,Mark Webber,Red Bull Renault,+1.179s,43
9,13,David Coulthard,Red Bull Renault,+1.283s,34
8,14,Kazuki Nakajima,Williams Toyota,+1.348s,33
14,15,Sebastien Bourdais,STR Ferrari,+1.401s,41
16,16,Jenson Button,Honda,+1.596s,41
21,17,Giancarlo Fisichella,Force India Ferrari,+1.643s,36
20,18,Adrian Sutil,Force India Ferrari,+1.804s,37
17,19,Rubens Barrichello,Honda,+1.894s,33
15,20,Sebastian Vettel,STR Ferrari,+2.391s,5
