,Position,Driver,Car,Laps,Time,Points
3,1,Jochen Rindt,Lotus Ford,80,1:54:36.600,9
5,2,Jack Brabham,Brabham Ford,80,+23.100s,6
9,3,Henri Pescarolo,Matra,80,+51.400s,4
11,4,Denny Hulme,McLaren Ford,80,+88.300s,3
1,5,Graham Hill,Lotus Ford,79,+1 lap,2
17,6,Pedro Rodriguez,BRM,78,+2 laps,1
23,7,Ronnie Peterson,March Ford,78,+2 laps,0
19,8,Jo Siffert,March Ford,76,DNF,0
28,NC,Chris Amon,March Ford,60,DNF,0
24,NC,Piers   Courage,De Tomaso Ford,58,+22 laps,0
21,NC,Jackie Stewart,March Ford,57,DNF,0
16,NC,Jackie Oliver,BRM,42,DNF,0
8,NC,Jean-Pierre Beltoise,Matra,21,DNF,0
12,NC,Bruce McLaren,McLaren Ford,19,DNF,0
14,NC,John Surtees,McLaren Ford,14,DNF,0
26,NC,Jacky Ickx,Ferrari,11,DNF,0
