,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:24.718,15
2,2,Rubens Barrichello,Ferrari,+0.108s,22
7,3,Jarno Trulli,Renault,+1.039s,23
9,4,Jenson Button,BAR Honda,+1.068s,15
8,5,Fernando Alonso,Renault,+1.135s,22
4,6,Ralf Schumacher,Williams BMW,+1.164s,26
3,7,Juan Pablo Montoya,Williams BMW,+1.488s,19
5,8,David Coulthard,McLaren Mercedes,+1.497s,17
14,9,Mark Webber,Jaguar Cosworth,+1.594s,17
6,10,Kimi Räikkönen,McLaren Mercedes,+1.861s,18
11,11,Giancarlo Fisichella,Sauber Petronas,+1.883s,27
10,12,Takuma Sato,BAR Honda,+2.249s,15
12,13,Felipe Massa,Sauber Petronas,+2.251s,26
38,14,Ricardo Zonta,Toyota,+2.447s,25
35,15,Anthony Davidson,BAR Honda,+2.798s,11
16,16,Cristiano da Matta,Toyota,+2.992s,11
15,17,Christian Klien,Jaguar Cosworth,+3.006s,20
17,18,Olivier Panis,Toyota,+3.089s,16
18,19,Nick Heidfeld,Jordan Ford,+3.108s,15
37,20,Bjorn Wirdheim,Jaguar Cosworth,+4.063s,30
20,21,Gianmaria Bruni,Minardi Cosworth,+4.273s,18
21,22,Zsolt Baumgartner,Minardi Cosworth,+4.990s,9
19,23,Giorgio Pantano,Jordan Ford,+5.343s,18
39,24,Timo Glock,Jordan Ford,+5.573s,4
