,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:25.127,4
2,2,Rubens Barrichello,Ferrari,+0.234s,9
7,3,Jarno Trulli,Renault,+1.898s,10
5,4,David Coulthard,McLaren Mercedes,+2.137s,5
8,5,Fernando Alonso,Renault,+2.232s,14
3,6,Juan Pablo Montoya,Williams BMW,+2.335s,12
4,7,Ralf Schumacher,Williams BMW,+2.548s,11
9,8,Jenson Button,BAR Honda,+2.740s,7
35,9,Anthony Davidson,BAR Honda,+2.794s,25
14,10,Mark Webber,Jaguar Cosworth,+2.962s,6
38,11,Ricardo Zonta,Toyota,+2.991s,17
6,12,Kimi Räikkönen,McLaren Mercedes,+3.106s,5
10,13,Takuma Sato,BAR Honda,+3.747s,6
16,14,Cristiano da Matta,Toyota,+3.828s,11
11,15,Giancarlo Fisichella,Sauber Petronas,+3.993s,6
17,16,Olivier Panis,Toyota,+4.042s,12
18,17,Nick Heidfeld,Jordan Ford,+4.699s,11
37,18,Bjorn Wirdheim,Jaguar Cosworth,+4.906s,24
15,19,Christian Klien,Jaguar Cosworth,+4.919s,7
19,20,Giorgio Pantano,Jordan Ford,+4.973s,18
39,21,Timo Glock,Jordan Ford,+5.491s,12
21,22,Zsolt Baumgartner,Minardi Cosworth,+7.759s,14
20,23,Gianmaria Bruni,Minardi Cosworth,+8.109s,8
12,24,Felipe Massa,Sauber Petronas,,1
