,Position,Driver,Car,Time / Gap,Laps
5,1,Damon Hill,Williams Renault,1:15.394,23
6,2,David Coulthard,Williams Renault,+0.265s,23
27,3,Jean Alesi,Ferrari,+0.511s,19
30,4,Heinz-Harald Frentzen,Sauber Ford,+0.915s,23
28,5,Gerhard Berger,Ferrari,+1.105s,14
1,6,Michael Schumacher,Benetton Renault,+1.631s,23
15,7,Eddie Irvine,Jordan Peugeot,+1.639s,20
25,8,Martin Brundle,Ligier Mugen Honda,+1.761s,23
7,9,Mark Blundell,McLaren Mercedes,+1.873s,23
2,10,Johnny Herbert,Benetton Renault,+2.134s,23
26,11,Olivier Panis,Ligier Mugen Honda,+2.303s,23
9,12,Gianni Morbidelli,Footwork Hart,+2.760s,21
4,13,Mika Salo,Tyrrell Yamaha,+2.941s,22
14,14,Rubens Barrichello,Jordan Peugeot,+3.154s,10
3,15,Ukyo Katayama,Tyrrell Yamaha,+3.339s,20
10,16,Taki Inoue,Footwork Hart,+3.548s,22
23,17,Pedro Lamy,Minardi Ford,+4.057s,23
24,18,Luca Badoer,Minardi Ford,+4.059s,23
29,19,Karl Wendlinger,Sauber Ford,+4.114s,8
21,20,Pedro Diniz,Forti Ford,+5.322s,23
22,21,Roberto Moreno,Forti Ford,+5.523s,23
17,22,Andrea Montermini,Pacific Ilmor,+6.241s,9
16,23,Bertrand Gachot,Pacific Ilmor,+6.284s,11
