,Position,Driver,Car,Time / Gap,Laps
5,1,Damon Hill,Williams Renault,1:15.396,23
27,2,Jean Alesi,Ferrari,+0.840s,23
28,3,Gerhard Berger,Ferrari,+0.923s,23
8,4,Mika Hakkinen,McLaren Mercedes,+1.012s,22
6,5,David Coulthard,Williams Renault,+1.142s,23
1,6,Michael Schumacher,Benetton Renault,+1.155s,19
30,7,Heinz-Harald Frentzen,Sauber Ford,+1.774s,23
7,8,Mark Blundell,McLaren Mercedes,+1.845s,23
14,9,Rubens Barrichello,Jordan Peugeot,+1.931s,23
2,10,Johnny Herbert,Benetton Renault,+1.982s,22
26,11,Olivier Panis,Ligier Mugen Honda,+2.574s,23
25,12,Martin Brundle,Ligier Mugen Honda,+2.576s,23
15,13,Eddie Irvine,Jordan Peugeot,+2.584s,20
3,14,Ukyo Katayama,Tyrrell Yamaha,+3.152s,22
4,15,Mika Salo,Tyrrell Yamaha,+3.409s,23
9,16,Gianni Morbidelli,Footwork Hart,+3.569s,23
29,17,Karl Wendlinger,Sauber Ford,+3.697s,21
24,18,Luca Badoer,Minardi Ford,+4.250s,23
23,19,Pedro Lamy,Minardi Ford,+4.327s,23
10,20,Taki Inoue,Footwork Hart,+5.110s,19
22,21,Roberto Moreno,Forti Ford,+5.469s,23
16,22,Bertrand Gachot,Pacific Ilmor,+6.399s,13
17,23,Andrea Montermini,Pacific Ilmor,+6.533s,12
21,24,Pedro Diniz,Forti Ford,+7.221s,23
