,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:37.688,34
3,2,Lewis Hamilton,McLaren Mercedes,+0.166s,22
4,3,Jenson Button,McLaren Mercedes,+0.247s,31
8,4,Nico Rosberg,Mercedes,+0.255s,34
7,5,Michael Schumacher,Mercedes,+0.417s,29
6,6,Felipe Massa,Ferrari,+0.819s,36
14,7,Adrian Sutil,Force India Mercedes,+1.047s,35
9,8,Nick Heidfeld,Renault,+1.117s,26
10,9,Vitaly Petrov,Renault,+1.171s,31
2,10,Mark Webber,Red Bull Racing Renault,+1.639s,33
16,11,Kamui Kobayashi,Sauber Ferrari,+1.850s,33
12,12,Pastor Maldonado,Williams Cosworth,+1.979s,37
18,13,Sebastien Buemi,STR Ferrari,+2.083s,18
5,14,Fernando Alonso,Ferrari,+2.091s,17
19,15,Jaime Alguersuari,STR Ferrari,+2.140s,25
11,16,Rubens Barrichello,Williams Cosworth,+2.237s,32
17,17,Sergio Perez,Sauber Ferrari,+2.265s,30
20,18,Heikki Kovalainen,Lotus Renault,+2.788s,30
21,19,Jarno Trulli,Lotus Renault,+3.794s,32
22,20,Narain Karthikeyan,HRT Cosworth,+5.214s,25
23,21,Vitantonio Liuzzi,HRT Cosworth,+6.162s,3
25,22,Jerome d'Ambrosio,Virgin Cosworth,+6.320s,35
24,23,Timo Glock,Virgin Cosworth,+7.059s,12
