,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:38.739,23
2,2,Mark Webber,Red Bull Racing Renault,+0.615s,27
3,3,Lewis Hamilton,McLaren Mercedes,+2.106s,21
4,4,Jenson Button,McLaren Mercedes,+2.201s,22
9,5,Nick Heidfeld,Renault,+2.248s,5
6,6,Felipe Massa,Ferrari,+2.307s,25
17,7,Sergio Perez,Sauber Ferrari,+2.450s,20
12,8,Pastor Maldonado,Williams Cosworth,+2.483s,20
10,9,Vitaly Petrov,Renault,+2.492s,16
18,10,Sebastien Buemi,STR Ferrari,+2.589s,21
8,11,Nico Rosberg,Mercedes,+2.622s,23
5,12,Fernando Alonso,Ferrari,+2.695s,15
14,13,Nico Hulkenberg,Force India Mercedes,+2.755s,20
20,14,Heikki Kovalainen,Lotus Renault,+2.840s,13
15,15,Paul di Resta,Force India Mercedes,+2.871s,18
19,16,Daniel Ricciardo,STR Ferrari,+3.013s,20
11,17,Rubens Barrichello,Williams Cosworth,+3.200s,25
7,18,Michael Schumacher,Mercedes,+3.562s,23
16,19,Kamui Kobayashi,Sauber Ferrari,+5.053s,20
25,20,Jerome d'Ambrosio,Virgin Cosworth,+5.350s,20
23,21,Vitantonio Liuzzi,HRT Cosworth,+5.620s,18
24,22,Timo Glock,Virgin Cosworth,+5.699s,11
21,23,Luiz Razia,Lotus Renault,+5.803s,9
22,24,Narain Karthikeyan,HRT Cosworth,+6.280s,23
