,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,RBR Renault,1:46.660,29
6,2,Mark Webber,RBR Renault,+0.627s,27
1,3,Jenson Button,McLaren Mercedes,+1.030s,28
8,4,Fernando Alonso,Ferrari,+1.058s,20
2,5,Lewis Hamilton,McLaren Mercedes,+1.158s,28
9,6,Rubens Barrichello,Williams Cosworth,+1.642s,31
7,7,Felipe Massa,Ferrari,+1.681s,28
4,8,Nico Rosberg,Mercedes,+2.019s,26
11,9,Robert Kubica,Renault,+2.195s,15
3,10,Michael Schumacher,Mercedes,+2.229s,31
10,11,Nico Hulkenberg,Williams Cosworth,+2.493s,32
23,12,Kamui Kobayashi,Sauber Ferrari,+2.778s,30
22,13,Nick Heidfeld,Sauber Ferrari,+2.898s,26
12,14,Vitaly Petrov,Renault,+2.948s,30
15,15,Vitantonio Liuzzi,Force India Mercedes,+3.236s,28
14,16,Adrian Sutil,Force India Mercedes,+3.324s,11
17,17,Jaime Alguersuari,STR Ferrari,+3.531s,31
16,18,Sebastien Buemi,STR Ferrari,+4.236s,35
19,19,Heikki Kovalainen,Lotus Cosworth,+5.218s,30
24,20,Timo Glock,Virgin Cosworth,+5.490s,22
25,21,Lucas di Grassi,Virgin Cosworth,+6.771s,25
18,22,Jarno Trulli,Lotus Cosworth,+6.866s,27
21,23,Bruno Senna,HRT Cosworth,+8.065s,27
20,24,Christian Klien,HRT Cosworth,+8.882s,25
