,Position,Driver,Car,Time / Gap,Laps
5,1,Fernando Alonso,Ferrari,1:14.433,18
4,2,Jenson Button,McLaren Mercedes,+0.563s,17
6,3,Felipe Massa,Ferrari,+0.591s,19
1,4,Sebastian Vettel,Red Bull Racing Renault,+0.812s,19
7,5,Michael Schumacher,Mercedes,+0.877s,21
3,6,Lewis Hamilton,McLaren Mercedes,+0.953s,14
2,7,Mark Webber,Red Bull Racing Renault,+1.096s,19
19,8,Jaime Alguersuari,STR Ferrari,+2.184s,13
18,9,Sebastien Buemi,STR Ferrari,+2.303s,15
17,10,Sergio Perez,Sauber Ferrari,+2.388s,19
15,11,Paul di Resta,Force India Mercedes,+2.557s,20
11,12,Rubens Barrichello,Williams Cosworth,+2.763s,13
12,13,Pastor Maldonado,Williams Cosworth,+2.900s,17
16,14,Kamui Kobayashi,Sauber Ferrari,+2.970s,18
10,15,Vitaly Petrov,Renault,+3.346s,17
9,16,Nick Heidfeld,Renault,+3.447s,17
14,17,Adrian Sutil,Force India Mercedes,+3.636s,17
20,18,Heikki Kovalainen,Lotus Renault,+3.682s,20
24,19,Timo Glock,Virgin Cosworth,+4.147s,21
25,20,Jerome d'Ambrosio,Virgin Cosworth,+4.375s,21
21,21,Jarno Trulli,Lotus Renault,+4.826s,19
23,22,Vitantonio Liuzzi,HRT Cosworth,+5.682s,15
22,23,Narain Karthikeyan,HRT Cosworth,+5.845s,16
8,24,Nico Rosberg,Mercedes,,3
