,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:16.619,25
5,2,Fernando Alonso,Ferrari,+0.113s,24
8,3,Nico Rosberg,Mercedes,+0.520s,20
6,4,Felipe Massa,Ferrari,+0.697s,24
3,5,Lewis Hamilton,McLaren Mercedes,+0.731s,23
4,6,Jenson Button,McLaren Mercedes,+0.915s,24
12,7,Pastor Maldonado,Williams Cosworth,+1.908s,30
14,8,Adrian Sutil,Force India Mercedes,+1.959s,24
10,9,Vitaly Petrov,Renault,+2.114s,16
7,10,Michael Schumacher,Mercedes,+2.186s,14
9,11,Nick Heidfeld,Renault,+2.309s,19
18,12,Sebastien Buemi,STR Ferrari,+2.615s,24
11,13,Rubens Barrichello,Williams Cosworth,+2.776s,24
19,14,Daniel Ricciardo,STR Ferrari,+2.844s,25
16,15,Kamui Kobayashi,Sauber Ferrari,+3.149s,25
17,16,Sergio Perez,Sauber Ferrari,+3.173s,26
20,17,Heikki Kovalainen,Lotus Renault,+3.464s,23
21,18,Jarno Trulli,Lotus Renault,+4.497s,27
15,19,Paul di Resta,Force India Mercedes,+4.929s,32
25,20,Jerome d'Ambrosio,Virgin Cosworth,+5.139s,31
24,21,Timo Glock,Virgin Cosworth,+5.196s,17
23,22,Vitantonio Liuzzi,HRT Cosworth,+6.221s,13
22,23,Narain Karthikeyan,HRT Cosworth,+7.266s,37
2,24,Mark Webber,Red Bull Racing Renault,,3
