,Position,Driver,Car,Time / Gap,Laps
6,1,Mark Webber,RBR Renault,1:33.542,17
2,2,Lewis Hamilton,McLaren Mercedes,+0.017s,14
5,3,Sebastian Vettel,RBR Renault,+0.045s,17
8,4,Fernando Alonso,Ferrari,+0.209s,19
3,5,Michael Schumacher,Mercedes,+0.450s,15
4,6,Nico Rosberg,Mercedes,+0.548s,13
1,7,Jenson Button,McLaren Mercedes,+0.571s,16
7,8,Felipe Massa,Ferrari,+0.632s,15
9,9,Rubens Barrichello,Williams Cosworth,+0.998s,13
11,10,Robert Kubica,Renault,+1.007s,17
14,11,Adrian Sutil,Force India Mercedes,+1.081s,11
16,12,Sebastien Buemi,STR Ferrari,+1.131s,19
10,13,Nico Hulkenberg,Williams Cosworth,+1.340s,13
15,14,Vitantonio Liuzzi,Force India Mercedes,+1.415s,16
17,15,Jaime Alguersuari,STR Ferrari,+1.484s,16
12,16,Vitaly Petrov,Renault,+1.534s,17
22,17,Pedro de la Rosa,Sauber Ferrari,+1.935s,18
23,18,Kamui Kobayashi,Sauber Ferrari,+2.862s,19
24,19,Timo Glock,Virgin Cosworth,+3.757s,15
18,20,Jarno Trulli,Lotus Cosworth,+3.827s,16
19,21,Heikki Kovalainen,Lotus Cosworth,+4.619s,18
25,22,Lucas di Grassi,Virgin Cosworth,+5.241s,13
21,23,Bruno Senna,HRT Cosworth,+6.326s,19
20,24,Karun Chandhok,HRT Cosworth,+6.353s,16
