,Position,Driver,Car,Time / Gap,Laps
2,1,Lewis Hamilton,McLaren Mercedes,1:34.175,27
5,2,Sebastian Vettel,RBR Renault,+0.266s,28
4,3,Nico Rosberg,Mercedes,+0.268s,30
1,4,Jenson Button,McLaren Mercedes,+0.363s,24
3,5,Michael Schumacher,Mercedes,+0.499s,30
11,6,Robert Kubica,Renault,+0.973s,34
8,7,Fernando Alonso,Ferrari,+1.406s,34
16,8,Sebastien Buemi,STR Ferrari,+1.485s,39
12,9,Vitaly Petrov,Renault,+1.697s,20
14,10,Adrian Sutil,Force India Mercedes,+1.782s,32
23,11,Kamui Kobayashi,Sauber Ferrari,+1.843s,38
15,12,Vitantonio Liuzzi,Force India Mercedes,+2.046s,34
22,13,Pedro de la Rosa,Sauber Ferrari,+2.150s,33
17,14,Jaime Alguersuari,STR Ferrari,+2.150s,39
7,15,Felipe Massa,Ferrari,+2.427s,30
9,16,Rubens Barrichello,Williams Cosworth,+2.638s,26
10,17,Nico Hulkenberg,Williams Cosworth,+3.240s,19
18,18,Jarno Trulli,Lotus Cosworth,+4.279s,34
19,19,Heikki Kovalainen,Lotus Cosworth,+4.355s,32
6,20,Mark Webber,RBR Renault,+4.611s,13
24,21,Timo Glock,Virgin Cosworth,+4.886s,23
25,22,Lucas di Grassi,Virgin Cosworth,+4.983s,29
20,23,Karun Chandhok,HRT Cosworth,+6.909s,27
21,24,Bruno Senna,HRT Cosworth,+7.306s,32
