,Position,Driver,Car,Laps,Time,Points
1,1,Keke Rosberg,Williams Ford,76,1:56:38.121,9
5,2,Nelson Piquet,Brabham BMW,76,+18.475s,6
15,3,Alain Prost,Renault,76,+31.366s,4
27,4,Patrick Tambay,Ferrari,76,+64.297s,3
4,5,Danny Sullivan,Tyrrell Ford,74,+2 laps,2
23,6,Mauro Baldi,Alfa Romeo,74,+2 laps,1
30,7,Chico Serra,Arrows Ford,74,+2 laps,0
6,NC,Riccardo Patrese,Brabham BMW,64,DNF,0
2,NC,Jacques Laffite,Williams Ford,53,DNF,0
29,NC,Marc Surer,Arrows Ford,49,DNF,0
35,NC,Derek Warwick,Toleman Hart,49,DNF,0
11,NC,Elio de Angelis,Lotus Renault,49,DNF,0
25,NC,Jean-Pierre Jarier,Ligier Ford,32,DNF,0
16,NC,Eddie  Cheever,Renault,30,DNF,0
22,NC,Andrea de Cesaris,Alfa Romeo,13,DNF,0
28,NC,Rene Arnoux,Ferrari,6,DNF,0
26,NC,Raul Boesel,Ligier Ford,3,DNF,0
9,NC,Manfred Winkelhock,ATS BMW,3,DNF,0
