,Position,Driver,Car,Time / Gap,Laps
6,1,Kimi Räikkönen,McLaren Mercedes,1:26.509,18
5,2,David Coulthard,McLaren Mercedes,+0.479s,23
7,3,Jarno Trulli,Renault,+0.777s,7
2,4,Rubens Barrichello,Ferrari,+0.950s,21
14,5,Mark Webber,Jaguar Cosworth,+1.145s,13
1,6,Michael Schumacher,Ferrari,+1.157s,25
8,7,Fernando Alonso,Renault,+1.162s,8
9,8,Nick Heidfeld,Sauber Petronas,+1.409s,17
3,9,Juan Pablo Montoya,Williams BMW,+1.420s,12
4,10,Ralf Schumacher,Williams BMW,+1.473s,24
15,11,Antonio Pizzonia,Jaguar Cosworth,+1.583s,13
10,12,Heinz-Harald Frentzen,Sauber Petronas,+1.698s,19
20,13,Olivier Panis,Toyota,+1.853s,12
17,14,Jenson Button,BAR Honda,+1.984s,10
21,15,Cristiano da Matta,Toyota,+2.189s,24
11,16,Giancarlo Fisichella,Jordan Ford,+2.818s,6
12,17,Ralph Firman,Jordan Ford,+3.022s,15
19,18,Jos Verstappen,Minardi Cosworth,+3.689s,14
18,19,Justin Wilson,Minardi Cosworth,+4.097s,17
16,20,Jacques Villeneuve,BAR Honda,+5.020s,5
