,Position,Driver,Car,Time / Gap,Laps
9,1,Jenson Button,BAR Honda,1:11.466,9
10,2,Takuma Sato,BAR Honda,+0.114s,11
6,3,Kimi Räikkönen,McLaren Mercedes,+0.125s,7
2,4,Rubens Barrichello,Ferrari,+0.175s,6
4,5,Ralf Schumacher,Williams BMW,+0.248s,8
1,6,Michael Schumacher,Ferrari,+0.274s,9
11,7,Giancarlo Fisichella,Sauber Petronas,+0.519s,6
12,8,Felipe Massa,Sauber Petronas,+0.598s,5
5,9,David Coulthard,McLaren Mercedes,+0.619s,7
3,10,Juan Pablo Montoya,Williams BMW,+0.742s,7
16,11,Jarno Trulli,Toyota,+0.797s,5
14,12,Mark Webber,Jaguar Cosworth,+0.890s,8
8,13,Fernando Alonso,Renault,+1.097s,8
15,14,Christian Klien,Jaguar Cosworth,+1.146s,8
17,15,Ricardo Zonta,Toyota,+1.559s,10
18,16,Nick Heidfeld,Jordan Ford,+1.861s,8
21,17,Zsolt Baumgartner,Minardi Cosworth,+2.818s,10
20,18,Gianmaria Bruni,Minardi Cosworth,+2.870s,11
19,19,Timo Glock,Jordan Ford,+3.339s,11
7,20,Jacques Villeneuve,Renault,,2
