,Position,Driver,Car,Time / Gap,Laps
2,1,Rubens Barrichello,Ferrari,1:10.229,15
1,2,Michael Schumacher,Ferrari,+0.123s,15
6,3,Kimi Räikkönen,McLaren Mercedes,+0.156s,15
5,4,David Coulthard,McLaren Mercedes,+0.184s,11
9,5,Jenson Button,BAR Honda,+0.251s,16
8,6,Fernando Alonso,Renault,+0.454s,11
4,7,Ralf Schumacher,Williams BMW,+0.768s,9
10,8,Takuma Sato,BAR Honda,+0.898s,18
14,9,Mark Webber,Jaguar Cosworth,+0.901s,23
12,10,Felipe Massa,Sauber Petronas,+0.913s,10
3,11,Juan Pablo Montoya,Williams BMW,+0.928s,12
7,12,Jacques Villeneuve,Renault,+1.092s,18
11,13,Giancarlo Fisichella,Sauber Petronas,+1.196s,5
17,14,Ricardo Zonta,Toyota,+1.459s,16
16,15,Jarno Trulli,Toyota,+1.482s,15
15,16,Christian Klien,Jaguar Cosworth,+2.019s,21
18,17,Nick Heidfeld,Jordan Ford,+2.070s,12
21,18,Zsolt Baumgartner,Minardi Cosworth,+2.761s,17
19,19,Timo Glock,Jordan Ford,+3.589s,17
20,20,Gianmaria Bruni,Minardi Cosworth,+4.182s,16
