,Position,Driver,Car,Laps,Time,Points
3,1,Juan Pablo Montoya,Williams BMW,71,1:28:01.451,10
6,2,Kimi Räikkönen,McLaren Mercedes,71,+1.022s,8
2,3,Rubens Barrichello,Ferrari,71,+24.099s,6
8,4,Fernando Alonso,Renault,71,+48.908s,5
4,5,Ralf Schumacher,Williams BMW,71,+49.740s,4
10,6,Takuma Sato,BAR Honda,71,+50.248s,3
1,7,Michael Schumacher,Ferrari,71,+50.626s,2
12,8,Felipe Massa,Sauber Petronas,71,+62.310s,1
11,9,Giancarlo Fisichella,Sauber Petronas,71,+63.842s,0
7,10,Jacques Villeneuve,Renault,70,+1 lap,0
5,11,David Coulthard,McLaren Mercedes,70,+1 lap,0
16,12,Jarno Trulli,Toyota,70,+1 lap,0
17,13,Ricardo Zonta,Toyota,70,+1 lap,0
15,14,Christian Klien,Jaguar Cosworth,69,+2 laps,0
19,15,Timo Glock,Jordan Ford,69,+2 laps,0
21,16,Zsolt Baumgartner,Minardi Cosworth,67,+4 laps,0
20,17,Gianmaria Bruni,Minardi Cosworth,67,+4 laps,0
14,NC,Mark Webber,Jaguar Cosworth,23,DNF,0
18,NC,Nick Heidfeld,Jordan Ford,15,DNF,0
9,NC,Jenson Button,BAR Honda,3,DNF,0
