,Position,Driver,Car,Time / Gap,Laps
9,1,Kimi Räikkönen,McLaren Mercedes,1:20.203,11
10,2,Juan Pablo Montoya,McLaren Mercedes,+0.314s,14
1,3,Michael Schumacher,Ferrari,+0.570s,17
17,4,Ralf Schumacher,Toyota,+0.700s,13
2,5,Rubens Barrichello,Ferrari,+1.063s,7
6,6,Giancarlo Fisichella,Renault,+1.073s,14
3,7,Jenson Button,BAR Honda,+1.098s,15
5,8,Fernando Alonso,Renault,+1.133s,12
4,9,Takuma Sato,BAR Honda,+1.677s,17
7,10,Mark Webber,Williams BMW,+1.686s,9
8,11,Nick Heidfeld,Williams BMW,+1.715s,9
15,12,Christian Klien,RBR Cosworth,+2.137s,13
14,13,David Coulthard,RBR Cosworth,+2.331s,14
16,14,Jarno Trulli,Toyota,+2.496s,6
12,15,Felipe Massa,Sauber Petronas,+2.550s,11
21,16,Christijan Albers,Minardi Cosworth,+2.776s,11
11,17,Jacques Villeneuve,Sauber Petronas,+2.782s,14
20,18,Robert Doornbos,Minardi Cosworth,+3.155s,8
19,19,Narain Karthikeyan,Jordan Toyota,+4.062s,14
18,20,Tiago Monteiro,Jordan Toyota,+4.425s,17
