,Position,Driver,Car,Time / Gap,Laps
35,1,Alexander Wurz,McLaren Mercedes,1:21.411,20
2,2,Rubens Barrichello,Ferrari,+1.423s,8
3,3,Jenson Button,BAR Honda,+1.617s,12
9,4,Kimi Räikkönen,McLaren Mercedes,+1.748s,7
1,5,Michael Schumacher,Ferrari,+1.823s,8
12,6,Felipe Massa,Sauber Petronas,+1.964s,10
8,7,Nick Heidfeld,Williams BMW,+1.973s,8
10,8,Juan Pablo Montoya,McLaren Mercedes,+2.147s,7
4,9,Takuma Sato,BAR Honda,+2.268s,11
17,10,Ralf Schumacher,Toyota,+2.295s,6
16,11,Jarno Trulli,Toyota,+2.353s,8
5,12,Fernando Alonso,Renault,+2.422s,10
7,13,Mark Webber,Williams BMW,+2.507s,8
6,14,Giancarlo Fisichella,Renault,+2.529s,9
37,15,Vitantonio Liuzzi,RBR Cosworth,+2.763s,19
38,16,Ricardo Zonta,Toyota,+2.859s,18
11,17,Jacques Villeneuve,Sauber Petronas,+3.272s,10
19,18,Narain Karthikeyan,Jordan Toyota,+4.719s,14
20,19,Robert Doornbos,Minardi Cosworth,+5.600s,16
18,20,Tiago Monteiro,Jordan Toyota,+5.933s,8
21,21,Christijan Albers,Minardi Cosworth,+6.129s,8
39,22,Nicolas Kiesa,Jordan Toyota,+6.819s,19
40,23,Chanoch Nissany,Minardi Cosworth,+12.908s,8
15,24,Christian Klien,RBR Cosworth,,1
14,25,David Coulthard,RBR Cosworth,,1
