,Position,Driver,Car,Time / Gap,Laps
1,1,Lewis Hamilton,McLaren Mercedes,1:31.121,16
7,2,Fernando Alonso,Renault,+0.219s,18
3,3,Felipe Massa,Ferrari,+0.230s,20
15,4,Sebastian Vettel,RBR Renault,+0.421s,17
14,5,Mark Webber,RBR Renault,+0.489s,16
4,6,Kimi Räikkönen,Ferrari,+0.494s,19
9,7,Jarno Trulli,Toyota,+0.499s,23
16,8,Nico Rosberg,Williams Toyota,+0.569s,20
17,9,Kazuki Nakajima,Williams Toyota,+0.610s,20
6,10,Nick Heidfeld,Sauber BMW,+0.807s,21
22,11,Jenson Button,Brawn Mercedes,+0.888s,22
10,12,Timo Glock,Toyota,+0.901s,20
20,13,Adrian Sutil,Force India Mercedes,+0.983s,20
23,14,Rubens Barrichello,Brawn Mercedes,+1.003s,13
21,15,Giancarlo Fisichella,Force India Mercedes,+1.014s,21
8,16,Nelson Piquet,Renault,+1.102s,15
12,17,Sebastien Buemi,STR Ferrari,+1.118s,23
5,18,Robert Kubica,Sauber BMW,+1.148s,20
2,19,Heikki Kovalainen,McLaren Mercedes,+1.621s,18
11,20,Sebastien Bourdais,STR Ferrari,+1.762s,21
