,Position,Driver,Car,Laps,Time,Points
14,1,Graham Hill,BRM,86,2:29:08.400,9
12,2,Richie Ginther,BRM,86,+29.800s,6
28,3,Bruce McLaren,Cooper Climax,86,+57.800s,4
8,4,Willy Mairesse,Ferrari,86,+58.200s,3
2,5,Giancarlo Baghetti,Ferrari,86,+91.300s,2
18,6,Jo Bonnier,Porsche,85,+1 lap,1
30,7,Tony Maggs,Cooper Climax,85,+1 lap,0
6,8,Lorenzo Bandini,Ferrari,84,+2 laps,0
24,9,Nino Vaccarella,Lotus Climax,84,+2 laps,0
32,10,Carel Godin de Beaufort ,Porsche,81,+5 laps,0
10,11,Phil Hill,Ferrari,81,+5 laps,0
38,12,Masten Gregory,Lotus BRM,77,+9 laps,0
16,13,Dan Gurney,Porsche,66,DNF,0
4,14,Ricardo  Rodriguez ,Ferrari,63,DNF,0
40,NC,Innes Ireland,Lotus Climax,45,DNF,0
46,NC,John Surtees,Lola Climax,42,DNF,0
44,NC,Roy Salvadori,Lola Climax,41,DNF,0
22,NC,Trevor  Taylor ,Lotus Climax,25,DNF,0
48,NC,Tony  Settember ,Emeryson Climax,18,DNF,0
36,NC,Maurice  Trintignant,Lotus Climax,17,DNF,0
20,NC,Jim Clark,Lotus Climax,12,DNF,0
