,Position,Driver,Car,Time / Gap,Laps
5,1,David Coulthard,McLaren Mercedes,1:14.747,24
3,2,Juan Pablo Montoya,Williams BMW,+0.351s,29
1,3,Michael Schumacher,Ferrari,+0.508s,25
4,4,Ralf Schumacher,Williams BMW,+0.556s,35
7,5,Jarno Trulli,Renault,+0.770s,31
6,6,Kimi Räikkönen,McLaren Mercedes,+0.857s,32
2,7,Rubens Barrichello,Ferrari,+1.114s,30
14,8,Mark Webber,Jaguar Cosworth,+1.139s,39
11,9,Giancarlo Fisichella,Jordan Ford,+1.564s,27
16,10,Jacques Villeneuve,BAR Honda,+2.063s,34
17,11,Jenson Button,BAR Honda,+2.148s,27
15,12,Antonio Pizzonia,Jaguar Cosworth,+2.366s,39
10,13,Heinz-Harald Frentzen,Sauber Petronas,+2.485s,38
8,14,Fernando Alonso,Renault,+2.543s,21
21,15,Cristiano da Matta,Toyota,+2.939s,38
12,16,Ralph Firman,Jordan Ford,+3.239s,28
20,17,Olivier Panis,Toyota,+3.354s,25
9,18,Nick Heidfeld,Sauber Petronas,+3.420s,29
19,19,Jos Verstappen,Minardi Cosworth,+3.678s,32
18,20,Justin Wilson,Minardi Cosworth,+3.859s,29
