,Position,Driver,Car,Time / Gap,Laps
35,1,Pedro de la Rosa,McLaren Mercedes,1:15.062,28
38,2,Ricardo Zonta,Toyota,+1.158s,34
8,3,Nick Heidfeld,Williams BMW,+1.465s,30
9,4,Kimi Räikkönen,McLaren Mercedes,+1.524s,17
16,5,Jarno Trulli,Toyota,+1.591s,26
14,6,David Coulthard,RBR Cosworth,+1.735s,24
6,7,Giancarlo Fisichella,Renault,+2.138s,24
17,8,Ralf Schumacher,Toyota,+2.202s,22
5,9,Fernando Alonso,Renault,+2.294s,24
10,10,Juan Pablo Montoya,McLaren Mercedes,+2.493s,10
2,11,Rubens Barrichello,Ferrari,+2.640s,22
12,12,Felipe Massa,Sauber Petronas,+2.869s,24
1,13,Michael Schumacher,Ferrari,+2.980s,22
11,14,Jacques Villeneuve,Sauber Petronas,+3.274s,27
15,15,Vitantonio Liuzzi,RBR Cosworth,+3.382s,26
37,16,Christian Klien,RBR Cosworth,+3.740s,23
19,17,Narain Karthikeyan,Jordan Toyota,+3.796s,24
39,18,Robert Doornbos,Jordan Toyota,+4.063s,28
18,19,Tiago Monteiro,Jordan Toyota,+4.078s,27
21,20,Christijan Albers,Minardi Cosworth,+4.519s,17
20,21,Patrick Friesacher ,Minardi Cosworth,+5.624s,23
