,Position,Driver,Car,Time / Gap,Laps
17,1,Ralf Schumacher,Toyota,1:14.280,13
9,2,Kimi Räikkönen,McLaren Mercedes,+0.182s,11
10,3,Juan Pablo Montoya,McLaren Mercedes,+0.392s,12
7,4,Mark Webber,Williams BMW,+0.409s,11
5,5,Fernando Alonso,Renault,+0.750s,9
6,6,Giancarlo Fisichella,Renault,+0.768s,19
16,7,Jarno Trulli,Toyota,+0.807s,13
8,8,Nick Heidfeld,Williams BMW,+0.973s,6
14,9,David Coulthard,RBR Cosworth,+1.059s,15
2,10,Rubens Barrichello,Ferrari,+1.094s,12
1,11,Michael Schumacher,Ferrari,+1.098s,12
12,12,Felipe Massa,Sauber Petronas,+1.231s,16
15,13,Vitantonio Liuzzi,RBR Cosworth,+1.266s,14
11,14,Jacques Villeneuve,Sauber Petronas,+2.011s,11
19,15,Narain Karthikeyan,Jordan Toyota,+3.289s,14
18,16,Tiago Monteiro,Jordan Toyota,+3.568s,12
21,17,Christijan Albers,Minardi Cosworth,+4.751s,14
20,18,Patrick Friesacher ,Minardi Cosworth,+5.016s,14
