,Position,Driver,Car,Laps,Time,Points
1,1,Michael Schumacher,Ferrari,70,1:30:18.133,10
8,2,Fernando Alonso,Renault,70,+8.329s,8
2,3,Rubens Barrichello,Ferrari,70,+31.622s,6
7,4,Jarno Trulli,Renault,70,+32.082s,5
9,5,Jenson Button,BAR Honda,70,+32.484s,4
5,6,David Coulthard,McLaren Mercedes,70,+35.520s,3
6,7,Kimi Räikkönen,McLaren Mercedes,70,+36.230s,2
3,8,Juan Pablo Montoya,Williams BMW,70,+43.419s,1
14,9,Mark Webber,Jaguar Cosworth,70,+52.394s,0
4,10,Marc Gene,Williams BMW,70,+58.166s,0
15,11,Christian Klien,Jaguar Cosworth,69,+1 lap,0
11,12,Giancarlo Fisichella,Sauber Petronas,69,+1 lap,0
12,13,Felipe Massa,Sauber Petronas,69,+1 lap,0
16,14,Cristiano da Matta,Toyota,69,+1 lap,0
17,15,Olivier Panis,Toyota,68,+2 laps,0
18,16,Nick Heidfeld,Jordan Ford,68,+2 laps,0
19,17,Giorgio Pantano,Jordan Ford,67,+3 laps,0
20,18,Gianmaria Bruni,Minardi Cosworth,65,DNF,0
21,NC,Zsolt Baumgartner,Minardi Cosworth,31,DNF,0
10,NC,Takuma Sato,BAR Honda,15,DNF,0
