,Position,Driver,Car,Time / Gap,Laps
16,1,Cristiano da Matta,Toyota,1:15.518,12
7,2,Jarno Trulli,Renault,+0.688s,9
35,3,Anthony Davidson,BAR Honda,+0.713s,17
9,4,Jenson Button,BAR Honda,+0.879s,8
1,5,Michael Schumacher,Ferrari,+0.879s,7
8,6,Fernando Alonso,Renault,+0.936s,10
5,7,David Coulthard,McLaren Mercedes,+0.946s,8
14,8,Mark Webber,Jaguar Cosworth,+1.227s,14
6,9,Kimi Räikkönen,McLaren Mercedes,+1.276s,10
2,10,Rubens Barrichello,Ferrari,+1.576s,5
17,11,Olivier Panis,Toyota,+1.785s,10
11,12,Giancarlo Fisichella,Sauber Petronas,+1.806s,13
3,13,Juan Pablo Montoya,Williams BMW,+2.038s,5
4,14,Marc Gene,Williams BMW,+2.170s,17
38,15,Ricardo Zonta,Toyota,+2.217s,15
15,16,Christian Klien,Jaguar Cosworth,+2.418s,10
10,17,Takuma Sato,BAR Honda,+2.449s,11
12,18,Felipe Massa,Sauber Petronas,+3.096s,7
19,19,Giorgio Pantano,Jordan Ford,+3.193s,10
37,20,Bjorn Wirdheim,Jaguar Cosworth,+3.661s,16
18,21,Nick Heidfeld,Jordan Ford,+3.752s,12
20,22,Gianmaria Bruni,Minardi Cosworth,+3.831s,10
39,23,Timo Glock,Jordan Ford,+3.972s,25
21,24,Zsolt Baumgartner,Minardi Cosworth,+4.118s,13
40,25,Bas Leinders,Minardi Cosworth,+4.396s,16
