,Position,Driver,Car,Laps,Time,Points
1,1,Nelson Piquet,Brabham BMW,70,1:46:39.577,9
2,2,Riccardo Patrese,Brabham Ford,70,+13.800s,6
7,3,John Watson,McLaren Ford,70,+61.840s,4
11,4,Elio de Angelis,Lotus Ford,69,+1 lap,3
29,5,Marc Surer,Arrows Ford,69,+1 lap,2
22,6,Andrea de Cesaris,Alfa Romeo,68,DNF,1
5,7,Derek Daly,Williams Ford,68,DNF,0
30,8,Mauro Baldi,Arrows Ford,68,+2 laps,0
28,9,Didier Pironi,Ferrari,67,+3 laps,0
25,10,Eddie  Cheever,Ligier Matra,66,DNF,0
17,11,Jochen Mass,March Ford,66,+4 laps,0
4,NC,Brian Henton,Tyrrell Ford,59,+11 laps,0
6,NC,Keke Rosberg,Williams Ford,52,DNF,0
18,NC,Raul Boesel,March Ford,47,DNF,0
3,NC,Michele Alboreto,Tyrrell Ford,41,DNF,0
15,NC,Alain Prost,Renault,30,DNF,0
16,NC,Rene Arnoux,Renault,28,DNF,0
10,NC,Eliseo Salazar,ATS Ford,20,DNF,0
8,NC,Niki Lauda,McLaren Ford,17,DNF,0
26,NC,Jacques Laffite,Ligier Matra,8,DNF,0
14,NC,Roberto Guerrero,Ensign Ford,2,DNF,0
23,NC,Bruno Giacomelli,Alfa Romeo,1,DNF,0
12,NC,Nigel Mansell,Lotus Ford,1,DNF,0
33,NC,Geoff Lees,Theodore Ford,0,DNF,0
31,NC,Jean-Pierre Jarier,Osella Ford,0,DNF,0
32,NC,Riccardo Paletti,Osella Ford,0,DNF,0
