,Position,Driver,Car,Laps,Time,Points
44,1,Lewis Hamilton,Mercedes,66,1:41:05.155,25
6,2,Nico Rosberg,Mercedes,66,+0.636s,18
3,3,Daniel Ricciardo,Red Bull Racing Renault,66,+49.014s,15
1,4,Sebastian Vettel,Red Bull Racing Renault,66,+76.702s,12
77,5,Valtteri Bottas,Williams Mercedes,66,+79.293s,10
14,6,Fernando Alonso,Ferrari,66,+87.743s,8
7,7,Kimi Räikkönen,Ferrari,65,+1 lap,6
8,8,Romain Grosjean,Lotus Renault,65,+1 lap,4
11,9,Sergio Perez,Force India Mercedes,65,+1 lap,2
27,10,Nico Hulkenberg,Force India Mercedes,65,+1 lap,1
22,11,Jenson Button,McLaren Mercedes,65,+1 lap,0
20,12,Kevin Magnussen,McLaren Mercedes,65,+1 lap,0
19,13,Felipe Massa,Williams Mercedes,65,+1 lap,0
26,14,Daniil Kvyat,STR Renault,65,+1 lap,0
13,15,Pastor Maldonado,Lotus Renault,65,+1 lap,0
21,16,Esteban Gutierrez ,Sauber Ferrari,65,+1 lap,0
99,17,Adrian Sutil,Sauber Ferrari,65,+1 lap,0
17,18,Jules Bianchi,Marussia Ferrari,64,+2 laps,0
4,19,Max Chilton,Marussia Ferrari,64,+2 laps,0
9,20,Marcus Ericsson,Caterham Renault,64,+2 laps,0
10,NC,Kamui Kobayashi,Caterham Renault,34,DNF,0
25,NC,Jean-Eric Vergne,STR Renault,24,DNF,0
