,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:25.524,33
6,2,Nico Rosberg,Mercedes,+0.449s,36
3,3,Daniel Ricciardo,Red Bull Racing Renault,+0.985s,38
14,4,Fernando Alonso,Ferrari,+1.597s,33
7,5,Kimi Räikkönen,Ferrari,+1.772s,33
20,6,Kevin Magnussen,McLaren Mercedes,+2.264s,37
22,7,Jenson Button,McLaren Mercedes,+2.287s,29
19,8,Felipe Massa,Williams Mercedes,+2.300s,31
13,9,Pastor Maldonado,Lotus Renault,+2.342s,42
26,10,Daniil Kvyat,STR Renault,+2.525s,35
27,11,Nico Hulkenberg,Force India Mercedes,+2.550s,31
25,12,Jean-Eric Vergne,STR Renault,+2.722s,30
99,13,Adrian Sutil,Sauber Ferrari,+2.760s,33
77,14,Valtteri Bottas,Williams Mercedes,+3.174s,33
21,15,Esteban Gutierrez ,Sauber Ferrari,+3.581s,24
11,16,Sergio Perez,Force India Mercedes,+3.605s,34
8,17,Romain Grosjean,Lotus Renault,+3.969s,26
17,18,Jules Bianchi,Marussia Ferrari,+4.467s,26
4,19,Max Chilton,Marussia Ferrari,+5.624s,28
10,20,Kamui Kobayashi,Caterham Renault,+5.814s,38
9,21,Marcus Ericsson,Caterham Renault,+6.062s,39
