,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:27.023,17
22,2,Jenson Button,McLaren Mercedes,+0.868s,26
3,3,Daniel Ricciardo,Red Bull Racing Renault,+0.950s,21
14,4,Fernando Alonso,Ferrari,+1.105s,23
6,5,Nico Rosberg,Mercedes,+1.145s,9
7,6,Kimi Räikkönen,Ferrari,+1.314s,19
20,7,Kevin Magnussen,McLaren Mercedes,+1.400s,27
13,8,Pastor Maldonado,Lotus Renault,+1.721s,34
11,9,Sergio Perez,Force India Mercedes,+1.756s,18
19,10,Felipe Massa,Williams Mercedes,+1.768s,13
26,11,Daniil Kvyat,STR Renault,+1.769s,24
27,12,Nico Hulkenberg,Force India Mercedes,+1.805s,17
25,13,Jean-Eric Vergne,STR Renault,+1.836s,24
40,14,Felipe Nasr,Williams Mercedes,+2.249s,15
99,15,Adrian Sutil,Sauber Ferrari,+2.665s,16
17,16,Jules Bianchi,Marussia Ferrari,+2.797s,22
8,17,Romain Grosjean,Lotus Renault,+2.921s,21
36,18,Giedo van der Garde,Sauber Ferrari,+3.417s,22
4,19,Max Chilton,Marussia Ferrari,+3.725s,19
1,20,Sebastian Vettel,Red Bull Racing Renault,+3.919s,4
10,21,Kamui Kobayashi,Caterham Renault,+3.974s,22
9,22,Marcus Ericsson,Caterham Renault,+4.398s,22
