,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:39.790,16
7,2,Kimi Räikkönen,Ferrari,+0.373s,29
6,3,Nico Rosberg,Mercedes,+0.428s,26
26,4,Daniil Kvyat,Red Bull Racing Renault,+0.556s,17
77,5,Valtteri Bottas,Williams Mercedes,+0.660s,31
19,6,Felipe Massa,Williams Mercedes,+0.770s,27
5,7,Sebastian Vettel,Ferrari,+0.862s,29
33,8,Max Verstappen,STR Renault,+1.430s,30
9,9,Marcus Ericsson,Sauber Ferrari,+1.471s,30
3,10,Daniel Ricciardo,Red Bull Racing Renault,+2.009s,8
13,11,Pastor Maldonado,Lotus Mercedes,+2.087s,15
12,12,Felipe Nasr,Sauber Ferrari,+2.198s,30
11,13,Sergio Perez,Force India Mercedes,+2.452s,24
55,14,Carlos Sainz,STR Renault,+2.501s,31
27,15,Nico Hulkenberg,Force India Mercedes,+2.540s,28
14,16,Fernando Alonso,McLaren Honda,+2.716s,25
22,17,Jenson Button,McLaren Honda,+2.847s,24
8,18,Romain Grosjean,Lotus Mercedes,+3.158s,7
28,19,Will Stevens,Marussia Ferrari,+5.914s,12
98,20,Roberto Merhi,Marussia Ferrari,+7.439s,6
