,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:40.124,20
7,2,Kimi Räikkönen,Ferrari,+0.373s,17
5,3,Sebastian Vettel,Ferrari,+0.861s,13
8,4,Romain Grosjean,Lotus Mercedes,+1.419s,14
55,5,Carlos Sainz,STR Renault,+1.472s,26
3,6,Daniel Ricciardo,Red Bull Racing Renault,+1.663s,15
33,7,Max Verstappen,STR Renault,+1.679s,23
77,8,Valtteri Bottas,Williams Mercedes,+1.758s,23
26,9,Daniil Kvyat,Red Bull Racing Renault,+1.931s,18
9,10,Marcus Ericsson,Sauber Ferrari,+1.940s,16
19,11,Felipe Massa,Williams Mercedes,+1.979s,23
13,12,Pastor Maldonado,Lotus Mercedes,+2.443s,19
36,13,Raffaele Marciello,Sauber Ferrari,+2.497s,13
14,14,Fernando Alonso,McLaren Honda,+2.761s,20
27,15,Nico Hulkenberg,Force India Mercedes,+2.769s,13
11,16,Sergio Perez,Force India Mercedes,+2.930s,15
22,17,Jenson Button,McLaren Honda,+2.976s,19
28,18,Will Stevens,Marussia Ferrari,+6.562s,8
98,19,Roberto Merhi,Marussia Ferrari,+7.559s,8
44,20,Lewis Hamilton,Mercedes,,4
