,Position,Driver,Car,Time / Gap,Laps
4,1,Ralf Schumacher,Williams BMW,1:17.015,17
7,2,Jarno Trulli,Renault,+0.123s,7
8,3,Fernando Alonso,Renault,+0.169s,11
5,4,David Coulthard,McLaren Mercedes,+0.194s,20
20,5,Olivier Panis,Toyota,+0.205s,13
3,6,Juan Pablo Montoya,Williams BMW,+0.882s,18
14,7,Mark Webber,Jaguar Cosworth,+0.918s,17
17,8,Jenson Button,BAR Honda,+0.951s,29
21,9,Cristiano da Matta,Toyota,+1.086s,26
2,10,Rubens Barrichello,Ferrari,+1.288s,25
15,11,Antonio Pizzonia,Jaguar Cosworth,+1.335s,18
12,12,Ralph Firman,Jordan Ford,+1.624s,18
10,13,Heinz-Harald Frentzen,Sauber Petronas,+1.676s,16
16,14,Jacques Villeneuve,BAR Honda,+1.716s,23
1,15,Michael Schumacher,Ferrari,+1.723s,24
11,16,Giancarlo Fisichella,Jordan Ford,+1.939s,18
9,17,Nick Heidfeld,Sauber Petronas,+2.204s,19
6,18,Kimi Räikkönen,McLaren Mercedes,+2.322s,17
18,19,Justin Wilson,Minardi Cosworth,+3.249s,21
19,20,Jos Verstappen,Minardi Cosworth,+3.544s,12
