,Position,Driver,Car,Laps,Time,Points
6,1,Jochen Rindt,Lotus Ford,38,1:55:57.000,9
14,2,Chris Amon,March Ford,38,+7.610s,6
23,3,Jack Brabham,Brabham Ford,38,+44.830s,4
19,4,Denny Hulme,McLaren Ford,38,+45.660s,3
20,5,Henri Pescarolo,Matra,38,+79.420s,2
17,6,Dan Gurney,McLaren Ford,38,+79.650s,1
22,7,Rolf Stommelen,Brabham Ford,38,+140.160s,0
7,8,John   Miles,Lotus Ford,38,+167.170s,0
1,9,Jackie Stewart,March Ford,38,+189.610s,0
8,10,Graham Hill,Lotus Ford,37,+1 lap,0
2,11,Francois  Cevert ,March Ford,37,+1 lap,0
4,12,George Eaton,BRM,36,+2 laps,0
21,13,Jean-Pierre Beltoise,Matra,35,DNF,0
11,14,Ignazio  Giunti ,Ferrari,35,+3 laps,0
16,NC,Andrea de Adamich ,McLaren Alfa Romeo,29,+9 laps,0
12,NC,Jo Siffert,March Ford,23,DNF,0
18,NC,Ronnie Peterson,March Ford,17,DNF,0
10,NC,Jacky Ickx,Ferrari,16,DNF,0
3,NC,Pedro Rodriguez,BRM,6,DNF,0
5,NC,Jackie Oliver,BRM,5,DNF,0
