,Position,Driver,Car,Laps,Time,Points
36,1,Dan Gurney,Eagle Weslake,28,1:40:49.400,9
14,2,Jackie Stewart,BRM,28,+63.000s,6
1,3,Chris Amon,Ferrari,28,+100.000s,4
29,4,Jochen Rindt,Cooper Maserati,28,+133.900s,3
12,5,Mike Spence,BRM,27,+1 lap,2
21,6,Jim Clark,Lotus Ford,27,+1 lap,1
34,7,Jo Siffert,Cooper Maserati,27,+1 lap,0
19,8,Bob Anderson,Brabham Climax,26,+2 laps,0
30,9,Pedro Rodriguez,Cooper Maserati,25,DNF,0
32,10,Guy  Ligier ,Cooper Maserati,25,+3 laps,0
2,NC,Ludovico Scarfiotti,Ferrari,24,+4 laps,0
25,NC,Jack Brabham,Brabham Repco,15,DNF,0
26,NC,Denny Hulme,Brabham Repco,14,DNF,0
39,NC,Jo Bonnier,Cooper Maserati,10,DNF,0
22,NC,Graham Hill,Lotus Ford,3,DNF,0
17,NC,Chris   Irwin,BRM,1,DNF,0
7,NC,John Surtees,Honda,1,DNF,0
3,NC,Mike  Parkes ,Ferrari,0,DNF,0
