,Position,Driver,Car,Laps,Time,Points
1,1,Lewis Hamilton,McLaren Mercedes,70,1:38:23.876,10
4,2,Kimi Räikkönen,Ferrari,70,+11.529s,8
14,3,Mark Webber,RBR Renault,70,+16.886s,6
16,4,Nico Rosberg,Williams Toyota,70,+26.967s,5
2,5,Heikki Kovalainen,McLaren Mercedes,70,+34.392s,4
10,6,Timo Glock,Toyota,70,+35.237s,3
22,7,Jenson Button,Brawn Mercedes,70,+55.088s,2
9,8,Jarno Trulli,Toyota,70,+68.172s,1
17,9,Kazuki Nakajima,Williams Toyota,70,+68.774s,0
23,10,Rubens Barrichello,Brawn Mercedes,70,+69.256s,0
6,11,Nick Heidfeld,Sauber BMW,70,+70.612s,0
8,12,Nelson Piquet,Renault,70,+71.512s,0
5,13,Robert Kubica,Sauber BMW,70,+74.046s,0
21,14,Giancarlo Fisichella,Force India Mercedes,69,+1 lap,0
11,15,Jaime Alguersuari,STR Ferrari,69,+1 lap,0
12,16,Sebastien Buemi,STR Ferrari,69,+1 lap,0
15,NC,Sebastian Vettel,RBR Renault,29,DNF,0
7,NC,Fernando Alonso,Renault,15,DNF,0
20,NC,Adrian Sutil,Force India Mercedes,1,DNF,0
