,Position,Driver,Car,Time / Gap,Laps
2,1,Heikki Kovalainen,McLaren Mercedes,1:22.278,21
16,2,Nico Rosberg,Williams Toyota,+0.059s,27
1,3,Lewis Hamilton,McLaren Mercedes,+0.276s,20
14,4,Mark Webber,RBR Renault,+0.337s,21
17,5,Kazuki Nakajima,Williams Toyota,+0.341s,25
9,6,Jarno Trulli,Toyota,+0.427s,17
4,7,Kimi Räikkönen,Ferrari,+0.518s,23
3,8,Felipe Massa,Ferrari,+0.577s,25
7,9,Fernando Alonso,Renault,+0.723s,28
22,10,Jenson Button,Brawn Mercedes,+0.852s,25
5,11,Robert Kubica,Sauber BMW,+0.868s,24
6,12,Nick Heidfeld,Sauber BMW,+0.876s,23
23,13,Rubens Barrichello,Brawn Mercedes,+0.931s,24
10,14,Timo Glock,Toyota,+0.956s,30
15,15,Sebastian Vettel,RBR Renault,+1.005s,25
21,16,Giancarlo Fisichella,Force India Mercedes,+1.206s,20
8,17,Nelson Piquet,Renault,+1.400s,22
20,18,Adrian Sutil,Force India Mercedes,+1.567s,18
12,19,Sebastien Buemi,STR Ferrari,+1.720s,37
11,20,Jaime Alguersuari,STR Ferrari,+1.950s,42
