,Position,Driver,Car,Time / Gap,Laps
1,1,Lewis Hamilton,McLaren Mercedes,1:21.009,19
6,2,Nick Heidfeld,Sauber BMW,+0.399s,23
16,3,Nico Rosberg,Williams Toyota,+0.500s,21
2,4,Heikki Kovalainen,McLaren Mercedes,+0.646s,20
12,5,Sebastien Buemi,STR Ferrari,+0.791s,23
10,6,Timo Glock,Toyota,+0.840s,12
3,7,Felipe Massa,Ferrari,+0.902s,19
17,8,Kazuki Nakajima,Williams Toyota,+0.926s,19
14,9,Mark Webber,RBR Renault,+0.927s,16
15,10,Sebastian Vettel,RBR Renault,+0.962s,21
5,11,Robert Kubica,Sauber BMW,+1.067s,20
9,12,Jarno Trulli,Toyota,+1.088s,25
23,13,Rubens Barrichello,Brawn Mercedes,+1.092s,22
8,14,Nelson Piquet,Renault,+1.201s,17
4,15,Kimi Räikkönen,Ferrari,+1.261s,20
7,16,Fernando Alonso,Renault,+1.265s,19
22,17,Jenson Button,Brawn Mercedes,+1.303s,22
11,18,Jaime Alguersuari,STR Ferrari,+1.382s,20
21,19,Giancarlo Fisichella,Force India Mercedes,+1.675s,23
20,20,Adrian Sutil,Force India Mercedes,+2.222s,16
