,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:50.566,24
4,2,Lewis Hamilton,McLaren Mercedes,+0.049s,15
3,3,Jenson Button,McLaren Mercedes,+0.893s,17
5,4,Fernando Alonso,Ferrari,+0.959s,20
18,5,Pastor Maldonado,Williams Renault,+1.010s,20
2,6,Mark Webber,Red Bull Racing Renault,+1.089s,19
12,7,Nico Hulkenberg,Force India Mercedes,+1.092s,24
11,8,Paul di Resta,Force India Mercedes,+1.377s,21
16,9,Daniel Ricciardo,STR Ferrari,+1.709s,24
15,10,Sergio Perez,Sauber Ferrari,+1.730s,19
19,11,Bruno Senna,Williams Renault,+2.063s,25
9,12,Kimi Räikkönen,Lotus Renault,+2.150s,16
14,13,Kamui Kobayashi,Sauber Ferrari,+2.273s,23
7,14,Michael Schumacher,Mercedes,+2.420s,21
10,15,Romain Grosjean,Lotus Renault,+2.462s,20
6,16,Felipe Massa,Ferrari,+2.514s,17
17,17,Jean-Eric Vergne,STR Ferrari,+2.623s,25
8,18,Nico Rosberg,Mercedes,+2.661s,26
24,19,Timo Glock,Marussia Cosworth,+4.342s,20
20,20,Heikki Kovalainen,Caterham Renault,+4.525s,16
25,21,Charles Pic,Marussia Cosworth,+4.769s,22
21,22,Vitaly Petrov,Caterham Renault,+5.194s,22
22,23,Pedro de la Rosa,HRT Cosworth,+6.090s,21
23,24,Qing Hua Ma,HRT Cosworth,+7.487s,20
