,Position,Driver,Car,Laps,Time,Points
18,1,Juan Manuel Fangio,Mercedes-Benz,61,2:42:47.900,8
20,2,Karl Kling,Mercedes-Benz,61,+0.100s,6
34,3,Robert  Manzon,Ferrari,60,+1 lap,4
46,4,Prince Bira,Maserati,60,+1 lap,3
14,5,Luigi  Villoresi,Maserati,58,+3 laps,2
24,6,Jean Behra,Gordini,56,+5 laps,0
28,NC,Paul Frere,Gordini,50,DNF,0
4,NC,Maurice  Trintignant,Ferrari,36,DNF,0
36,NC,Louis  Rosier,Ferrari,27,DNF,0
12,NC,Onofre Marimon,Maserati,27,DNF,0
16,NC,Roberto Mieres,Maserati,24,DNF,0
42,NC,Ken  Wharton,Maserati,19,DNF,0
48,NC,Harry Schell,Maserati,19,DNF,0
22,NC,Hans  Herrmann,Mercedes-Benz,16,DNF,1
44,NC,Roy Salvadori,Maserati,15,DNF,0
2,NC,Jose Froilan Gonzalez,Ferrari,13,DNF,0
32,NC,Lance Macklin,HWM Alta,10,DNF,0
30,NC,Georges Berger,Gordini,9,DNF,0
6,NC,Mike Hawthorn,Ferrari,9,DNF,0
26,NC,Jacques  Pollet,Gordini,8,DNF,0
10,NC,Alberto Ascari,Maserati,1,DNF,0
