,Position,Driver,Car,Time / Gap,Laps
22,1,Lewis Hamilton,McLaren Mercedes,1:35.750,33
5,2,Fernando Alonso,Renault,+0.274s,36
6,3,Nelson Piquet,Renault,+0.344s,38
11,4,Jarno Trulli,Toyota,+0.409s,32
10,5,Mark Webber,Red Bull Renault,+0.625s,38
2,6,Felipe Massa,Ferrari,+0.730s,31
14,7,Sebastien Bourdais,STR Ferrari,+0.779s,32
1,8,Kimi Räikkönen,Ferrari,+0.792s,34
3,9,Nick Heidfeld,Sauber BMW,+0.803s,38
7,10,Nico Rosberg,Williams Toyota,+0.806s,33
12,11,Timo Glock,Toyota,+0.865s,33
4,12,Robert Kubica,Sauber BMW,+1.025s,37
23,13,Heikki Kovalainen,McLaren Mercedes,+1.047s,33
9,14,David Coulthard,Red Bull Renault,+1.058s,36
15,15,Sebastian Vettel,STR Ferrari,+1.175s,38
8,16,Kazuki Nakajima,Williams Toyota,+1.225s,31
21,17,Giancarlo Fisichella,Force India Ferrari,+1.723s,38
20,18,Adrian Sutil,Force India Ferrari,+1.867s,33
16,19,Jenson Button,Honda,+2.050s,37
17,20,Rubens Barrichello,Honda,+2.154s,36
