,Position,Driver,Car,Time / Gap,Laps
3,1,Nick Heidfeld,Sauber BMW,1:36.061,17
22,2,Lewis Hamilton,McLaren Mercedes,+0.074s,15
4,3,Robert Kubica,Sauber BMW,+0.089s,18
23,4,Heikki Kovalainen,McLaren Mercedes,+0.263s,16
11,5,Jarno Trulli,Toyota,+0.335s,22
7,6,Nico Rosberg,Williams Toyota,+0.366s,20
14,7,Sebastien Bourdais,STR Ferrari,+0.581s,20
9,8,David Coulthard,Red Bull Renault,+0.651s,18
8,9,Kazuki Nakajima,Williams Toyota,+0.652s,20
6,10,Nelson Piquet,Renault,+0.728s,20
17,11,Rubens Barrichello,Honda,+0.778s,19
2,12,Felipe Massa,Ferrari,+0.781s,16
1,13,Kimi Räikkönen,Ferrari,+0.840s,15
15,14,Sebastian Vettel,STR Ferrari,+0.841s,18
16,15,Jenson Button,Honda,+0.897s,18
5,16,Fernando Alonso,Renault,+0.935s,18
12,17,Timo Glock,Toyota,+0.992s,22
10,18,Mark Webber,Red Bull Renault,+1.505s,12
20,19,Adrian Sutil,Force India Ferrari,+1.587s,19
21,20,Giancarlo Fisichella,Force India Ferrari,+1.903s,18
