,Position,Driver,Car,Laps,Time,Points
11,1,Graham Hill,BRM,15,2:38:45.300,9
14,2,John Surtees,Lola Climax,15,+2.500s,6
7,3,Dan Gurney,Porsche,15,+4.400s,4
5,4,Jim Clark,Lotus Climax,15,+42.100s,3
9,5,Bruce McLaren,Cooper Climax,15,+79.600s,2
3,6,Ricardo  Rodriguez ,Ferrari,15,+83.800s,1
8,7,Jo Bonnier,Porsche,15,+277.300s,0
12,8,Richie Ginther,BRM,15,+300.100s,0
10,9,Tony Maggs,Cooper Climax,15,+306.800s,0
2,10,Giancarlo Baghetti,Ferrari,15,+494.700s,0
25,11,Ian Burgess ,Cooper Climax,15,+495.300s,0
19,12,Jo Siffert,Lotus Climax,15,+498.500s,0
18,13,Carel Godin de Beaufort ,Porsche,15,+551.800s,0
32,14,Heini  Walter ,Porsche,14,+1 lap,0
26,15,Nino Vaccarella,Porsche,14,+1 lap,0
21,16,Lucien Bianchi,ENB Maserati,14,+1 lap,0
20,17,Jackie  Lewis ,Cooper Climax,10,DNF,0
16,NC,Jack Brabham,Brabham Climax,9,DNF,0
1,NC,Phil Hill,Ferrari,9,DNF,0
27,NC,Keith  Greene ,Gilby BRM,7,DNF,0
17,NC,Maurice  Trintignant,Lotus Climax,4,DNF,0
4,NC,Lorenzo Bandini,Ferrari,4,DNF,0
15,NC,Roy Salvadori,Lola Climax,4,DNF,0
28,NC,Heinz  Schiller ,Lotus BRM,4,DNF,0
31,NC,Bernard  Collomb ,Cooper Climax,2,DNF,0
6,NC,Trevor  Taylor ,Lotus Climax,0,DNF,0
