,Position,Driver,Car,Time / Gap,Laps
35,1,Pedro de la Rosa,McLaren Mercedes,1:14.778,21
5,2,Fernando Alonso,Renault,+0.405s,10
6,3,Giancarlo Fisichella,Renault,+0.477s,10
4,4,Takuma Sato,BAR Honda,+0.752s,10
9,5,Kimi Räikkönen,McLaren Mercedes,+1.099s,10
3,6,Jenson Button,BAR Honda,+1.260s,11
38,7,Olivier Panis,Toyota,+1.368s,24
10,8,Juan Pablo Montoya,McLaren Mercedes,+1.588s,11
17,9,Ralf Schumacher,Toyota,+1.953s,6
8,10,Nick Heidfeld,Williams BMW,+1.980s,11
1,11,Michael Schumacher,Ferrari,+2.060s,11
14,12,David Coulthard,RBR Cosworth,+2.390s,7
15,13,Christian Klien,RBR Cosworth,+2.565s,10
2,14,Rubens Barrichello,Ferrari,+2.611s,10
7,15,Mark Webber,Williams BMW,+2.673s,11
12,16,Felipe Massa,Sauber Petronas,+2.999s,7
11,17,Jacques Villeneuve,Sauber Petronas,+3.414s,6
37,18,Vitantonio Liuzzi,RBR Cosworth,+4.098s,16
39,19,Robert Doornbos,Jordan Toyota,+4.223s,20
19,20,Narain Karthikeyan,Jordan Toyota,+5.289s,13
21,21,Christijan Albers,Minardi Cosworth,+5.604s,17
20,22,Patrick Friesacher ,Minardi Cosworth,+5.947s,16
18,23,Tiago Monteiro,Jordan Toyota,+6.947s,6
16,24,Jarno Trulli,Toyota,,1
