,Position,Driver,Car,Time / Gap,Laps
35,1,Pedro de la Rosa,McLaren Mercedes,1:14.460,35
10,2,Juan Pablo Montoya,McLaren Mercedes,+0.669s,21
1,3,Michael Schumacher,Ferrari,+0.744s,24
5,4,Fernando Alonso,Renault,+0.782s,23
6,5,Giancarlo Fisichella,Renault,+0.920s,27
38,6,Olivier Panis,Toyota,+1.023s,37
2,7,Rubens Barrichello,Ferrari,+1.145s,27
16,8,Jarno Trulli,Toyota,+1.314s,24
17,9,Ralf Schumacher,Toyota,+1.465s,24
14,10,David Coulthard,RBR Cosworth,+1.911s,26
11,11,Jacques Villeneuve,Sauber Petronas,+1.970s,25
3,12,Jenson Button,BAR Honda,+2.137s,29
12,13,Felipe Massa,Sauber Petronas,+2.293s,27
4,14,Takuma Sato,BAR Honda,+2.430s,28
37,15,Vitantonio Liuzzi,RBR Cosworth,+2.527s,25
7,16,Mark Webber,Williams BMW,+2.647s,27
8,17,Nick Heidfeld,Williams BMW,+2.732s,28
39,18,Robert Doornbos,Jordan Toyota,+3.114s,25
19,19,Narain Karthikeyan,Jordan Toyota,+3.330s,23
21,20,Christijan Albers,Minardi Cosworth,+4.048s,14
20,21,Patrick Friesacher ,Minardi Cosworth,+4.354s,25
15,22,Christian Klien,RBR Cosworth,+4.437s,5
18,23,Tiago Monteiro,Jordan Toyota,+4.726s,18
9,24,Kimi Räikkönen,McLaren Mercedes,,2
