,Position,Driver,Car,Time / Gap,Laps
8,1,Fernando Alonso,Ferrari,1:15.927,32
5,2,Sebastian Vettel,RBR Renault,+0.073s,27
11,3,Robert Kubica,Renault,+0.089s,28
6,4,Mark Webber,RBR Renault,+0.455s,25
7,5,Felipe Massa,Ferrari,+0.590s,30
3,6,Michael Schumacher,Mercedes,+0.662s,21
2,7,Lewis Hamilton,McLaren Mercedes,+0.720s,32
1,8,Jenson Button,McLaren Mercedes,+0.765s,30
14,9,Adrian Sutil,Force India Mercedes,+0.878s,23
16,10,Sebastien Buemi,STR Ferrari,+0.930s,31
4,11,Nico Rosberg,Mercedes,+1.222s,15
9,12,Rubens Barrichello,Williams Cosworth,+1.404s,28
15,13,Vitantonio Liuzzi,Force India Mercedes,+1.777s,27
12,14,Vitaly Petrov,Renault,+1.791s,39
17,15,Jaime Alguersuari,STR Ferrari,+2.064s,37
10,16,Nico Hulkenberg,Williams Cosworth,+2.470s,39
22,17,Pedro de la Rosa,Sauber Ferrari,+2.507s,38
23,18,Kamui Kobayashi,Sauber Ferrari,+2.620s,32
24,19,Timo Glock,Virgin Cosworth,+3.600s,24
19,20,Heikki Kovalainen,Lotus Cosworth,+3.679s,32
18,21,Jarno Trulli,Lotus Cosworth,+3.975s,31
25,22,Lucas di Grassi,Virgin Cosworth,+4.639s,18
21,23,Bruno Senna,HRT Cosworth,+5.761s,28
20,24,Karun Chandhok,HRT Cosworth,+5.926s,6
