,Position,Driver,Car,Time / Gap,Laps
11,1,Robert Kubica,Renault,1:14.806,26
7,2,Felipe Massa,Ferrari,+0.046s,22
6,3,Mark Webber,RBR Renault,+0.139s,25
2,4,Lewis Hamilton,McLaren Mercedes,+0.232s,25
5,5,Sebastian Vettel,RBR Renault,+0.240s,26
3,6,Michael Schumacher,Mercedes,+0.430s,22
4,7,Nico Rosberg,Mercedes,+0.446s,20
16,8,Sebastien Buemi,STR Ferrari,+0.731s,22
14,9,Adrian Sutil,Force India Mercedes,+0.853s,14
1,10,Jenson Button,McLaren Mercedes,+0.876s,22
15,11,Vitantonio Liuzzi,Force India Mercedes,+0.885s,19
17,12,Jaime Alguersuari,STR Ferrari,+0.963s,27
10,13,Nico Hulkenberg,Williams Cosworth,+1.358s,24
9,14,Rubens Barrichello,Williams Cosworth,+1.426s,21
12,15,Vitaly Petrov,Renault,+1.434s,27
8,16,Fernando Alonso,Ferrari,+1.460s,6
23,17,Kamui Kobayashi,Sauber Ferrari,+1.838s,26
22,18,Pedro de la Rosa,Sauber Ferrari,+1.890s,23
19,19,Heikki Kovalainen,Lotus Cosworth,+2.976s,18
18,20,Jarno Trulli,Lotus Cosworth,+3.059s,26
25,21,Lucas di Grassi,Virgin Cosworth,+3.257s,25
21,22,Bruno Senna,HRT Cosworth,+4.914s,25
20,23,Karun Chandhok,HRT Cosworth,+4.975s,21
24,24,Timo Glock,Virgin Cosworth,,3
