,Position,Driver,Car,Laps,Time,Points
6,1,Mark Webber,RBR Renault,78,1:50:13.355,25
5,2,Sebastian Vettel,RBR Renault,78,+0.448s,18
11,3,Robert Kubica,Renault,78,+1.675s,15
7,4,Felipe Massa,Ferrari,78,+2.666s,12
2,5,Lewis Hamilton,McLaren Mercedes,78,+4.363s,10
8,6,Fernando Alonso,Ferrari,78,+6.341s,8
4,7,Nico Rosberg,Mercedes,78,+6.651s,6
14,8,Adrian Sutil,Force India Mercedes,78,+6.970s,4
15,9,Vitantonio Liuzzi,Force India Mercedes,78,+7.305s,2
16,10,Sebastien Buemi,STR Ferrari,78,+8.199s,1
17,11,Jaime Alguersuari,STR Ferrari,78,+9.135s,0
3,12,Michael Schumacher,Mercedes,78,+25.712s,0
12,13,Vitaly Petrov,Renault,73,DNF,0
20,14,Karun Chandhok,HRT Cosworth,70,DNF,0
18,15,Jarno Trulli,Lotus Cosworth,70,DNF,0
19,NC,Heikki Kovalainen,Lotus Cosworth,58,DNF,0
21,NC,Bruno Senna,HRT Cosworth,58,DNF,0
9,NC,Rubens Barrichello,Williams Cosworth,30,DNF,0
23,NC,Kamui Kobayashi,Sauber Ferrari,26,DNF,0
25,NC,Lucas di Grassi,Virgin Cosworth,25,DNF,0
24,NC,Timo Glock,Virgin Cosworth,22,DNF,0
22,NC,Pedro de la Rosa,Sauber Ferrari,21,DNF,0
1,NC,Jenson Button,McLaren Mercedes,2,DNF,0
10,NC,Nico Hulkenberg,Williams Cosworth,0,DNF,0
