,Position,Driver,Car,Laps,Time,Points
22,1,Jenson Button,Brawn Mercedes,66,1:37:19.202,10
23,2,Rubens Barrichello,Brawn Mercedes,66,+13.056s,8
14,3,Mark Webber,RBR Renault,66,+13.924s,6
15,4,Sebastian Vettel,RBR Renault,66,+18.941s,5
7,5,Fernando Alonso,Renault,66,+43.166s,4
3,6,Felipe Massa,Ferrari,66,+50.827s,3
6,7,Nick Heidfeld,Sauber BMW,66,+52.312s,2
16,8,Nico Rosberg,Williams Toyota,66,+65.211s,1
1,9,Lewis Hamilton,McLaren Mercedes,65,+1 lap,0
10,10,Timo Glock,Toyota,65,+1 lap,0
5,11,Robert Kubica,Sauber BMW,65,+1 lap,0
8,12,Nelson Piquet,Renault,65,+1 lap,0
17,13,Kazuki Nakajima,Williams Toyota,65,+1 lap,0
21,14,Giancarlo Fisichella,Force India Mercedes,65,+1 lap,0
4,NC,Kimi Räikkönen,Ferrari,17,DNF,0
2,NC,Heikki Kovalainen,McLaren Mercedes,7,DNF,0
9,NC,Jarno Trulli,Toyota,0,DNF,0
12,NC,Sebastien Buemi,STR Ferrari,0,DNF,0
11,NC,Sebastien Bourdais,STR Ferrari,0,DNF,0
20,NC,Adrian Sutil,Force India Mercedes,0,DNF,0
