,Position,Driver,Car,Time / Gap,Laps
3,1,Felipe Massa,Ferrari,1:20.553,18
4,2,Kimi Räikkönen,Ferrari,+0.082s,22
22,3,Jenson Button,Brawn Mercedes,+0.497s,19
23,4,Rubens Barrichello,Brawn Mercedes,+0.610s,17
5,5,Robert Kubica,Sauber BMW,+0.686s,21
9,6,Jarno Trulli,Toyota,+0.703s,23
1,7,Lewis Hamilton,McLaren Mercedes,+0.793s,16
10,8,Timo Glock,Toyota,+0.824s,26
12,9,Sebastien Buemi,STR Ferrari,+0.871s,19
7,10,Fernando Alonso,Renault,+0.946s,17
2,11,Heikki Kovalainen,McLaren Mercedes,+0.966s,15
16,12,Nico Rosberg,Williams Toyota,+1.041s,20
14,13,Mark Webber,RBR Renault,+1.076s,19
11,14,Sebastien Bourdais,STR Ferrari,+1.096s,19
8,15,Nelson Piquet,Renault,+1.132s,18
15,16,Sebastian Vettel,RBR Renault,+1.136s,18
21,17,Giancarlo Fisichella,Force India Mercedes,+1.356s,19
17,18,Kazuki Nakajima,Williams Toyota,+1.490s,19
20,19,Adrian Sutil,Force India Mercedes,+1.679s,19
6,20,Nick Heidfeld,Sauber BMW,+2.904s,8
