,Position,Driver,Car,Time / Gap,Laps
14,1,Mark Webber,RBR Renault,1:12.463,29
23,2,Rubens Barrichello,Brawn Mercedes,+0.411s,32
15,3,Sebastian Vettel,RBR Renault,+0.469s,27
2,4,Heikki Kovalainen,McLaren Mercedes,+0.526s,25
1,5,Lewis Hamilton,McLaren Mercedes,+0.585s,25
17,6,Kazuki Nakajima,Williams Toyota,+0.604s,21
22,7,Jenson Button,Brawn Mercedes,+0.678s,29
16,8,Nico Rosberg,Williams Toyota,+0.684s,23
20,9,Adrian Sutil,Force India Mercedes,+0.769s,23
4,10,Kimi Räikkönen,Ferrari,+0.858s,24
9,11,Jarno Trulli,Toyota,+0.863s,26
6,12,Nick Heidfeld,Sauber BMW,+1.001s,28
12,13,Sebastien Buemi,STR Ferrari,+1.040s,24
5,14,Robert Kubica,Sauber BMW,+1.100s,24
3,15,Giancarlo Fisichella,Ferrari,+1.156s,23
7,16,Fernando Alonso,Renault,+1.324s,28
21,17,Vitantonio Liuzzi,Force India Mercedes,+1.366s,26
10,18,Kamui Kobayashi,Toyota,+1.566s,27
11,19,Jaime Alguersuari,STR Ferrari,+1.577s,38
8,20,Romain Grosjean,Renault,+1.710s,23
