,Position,Driver,Car,Time / Gap,Laps
16,1,Nico Rosberg,Williams Toyota,1:23.182,9
17,2,Kazuki Nakajima,Williams Toyota,+0.650s,7
22,3,Jenson Button,Brawn Mercedes,+0.940s,6
7,4,Fernando Alonso,Renault,+0.943s,5
20,5,Adrian Sutil,Force India Mercedes,+0.967s,4
8,6,Romain Grosjean,Renault,+1.207s,5
12,7,Sebastien Buemi,STR Ferrari,+1.261s,5
9,8,Jarno Trulli,Toyota,+1.677s,5
6,9,Nick Heidfeld,Sauber BMW,+1.685s,5
14,10,Mark Webber,RBR Renault,+2.258s,5
4,11,Kimi Räikkönen,Ferrari,+2.326s,4
2,12,Heikki Kovalainen,McLaren Mercedes,+2.503s,5
11,13,Jaime Alguersuari,STR Ferrari,+3.042s,6
23,14,Rubens Barrichello,Brawn Mercedes,+3.348s,4
15,15,Sebastian Vettel,RBR Renault,+3.865s,4
21,16,Vitantonio Liuzzi,Force India Mercedes,+4.159s,4
1,17,Lewis Hamilton,McLaren Mercedes,+4.616s,4
3,18,Giancarlo Fisichella,Ferrari,+6.103s,4
5,19,Robert Kubica,Sauber BMW,+6.713s,3
10,20,Kamui Kobayashi,Toyota,+7.077s,4
