,Position,Driver,Car,Time / Gap,Laps
7,1,Fernando Alonso,Renault,1:12.314,27
12,2,Sebastien Buemi,STR Ferrari,+0.043s,45
23,3,Rubens Barrichello,Brawn Mercedes,+0.145s,38
14,4,Mark Webber,RBR Renault,+0.200s,41
22,5,Jenson Button,Brawn Mercedes,+0.209s,45
9,6,Jarno Trulli,Toyota,+0.291s,37
15,7,Sebastian Vettel,RBR Renault,+0.297s,45
16,8,Nico Rosberg,Williams Toyota,+0.319s,42
20,9,Adrian Sutil,Force India Mercedes,+0.406s,35
1,10,Lewis Hamilton,McLaren Mercedes,+0.435s,39
8,11,Romain Grosjean,Renault,+0.492s,27
5,12,Robert Kubica,Sauber BMW,+0.548s,39
10,13,Kamui Kobayashi,Toyota,+0.555s,40
17,14,Kazuki Nakajima,Williams Toyota,+0.615s,41
6,15,Nick Heidfeld,Sauber BMW,+0.634s,38
21,16,Vitantonio Liuzzi,Force India Mercedes,+0.636s,36
2,17,Heikki Kovalainen,McLaren Mercedes,+0.678s,39
4,18,Kimi Räikkönen,Ferrari,+0.712s,42
11,19,Jaime Alguersuari,STR Ferrari,+0.727s,40
3,20,Giancarlo Fisichella,Ferrari,+0.961s,38
