,Position,Driver,Car,Laps,Time,Points
5,1,Nigel Mansell,Williams Renault,53,1:17:54.319,10
1,2,Ayrton Senna,McLaren Honda,53,+16.262s,6
27,3,Alain Prost,Ferrari,53,+16.829s,4
2,4,Gerhard Berger,McLaren Honda,53,+27.719s,3
19,5,Michael Schumacher,Benetton Ford,53,+34.463s,2
20,6,Nelson Piquet,Benetton Ford,53,+45.600s,1
33,7,Andrea de Cesaris,Jordan Ford,53,+51.136s,0
16,8,Ivan Capelli,Leyton House Ilmor,53,+75.019s,0
24,9,Gianni Morbidelli,Minardi Ferrari,52,+1 lap,0
21,10,Emanuele Pirro,Dallara Judd,52,+1 lap,0
26,11,Erik Comas,Ligier Lamborghini,52,+1 lap,0
8,12,Mark Blundell,Brabham Yamaha,52,+1 lap,0
7,13,Martin Brundle,Brabham Yamaha,52,+1 lap,0
11,14,Mika Hakkinen,Lotus Judd,49,+4 laps,0
15,15,Mauricio Gugelmin,Leyton House Ilmor,49,+4 laps,0
34,16,Nicola Larini,Lambo Lamborghini,48,+5 laps,0
14,NC,Olivier Grouillard,Fondmetal Ford,46,DNF,0
22,NC,Jyrki Jarvilehto,Dallara Judd,35,DNF,0
4,NC,Stefano Modena,Tyrrell Honda,32,DNF,0
28,NC,Jean Alesi,Ferrari,29,DNF,0
6,NC,Riccardo Patrese,Williams Renault,27,DNF,0
3,NC,Satoru Nakajima,Tyrrell Honda,24,DNF,0
29,NC,Eric Bernard,Lola Ford,21,DNF,0
23,NC,Pierluigi Martini,Minardi Ferrari,8,DNF,0
32,NC,Roberto Moreno,Jordan Ford,2,DNF,0
25,NC,Thierry Boutsen,Ligier Lamborghini,1,DNF,0
