,Position,Driver,Car,Laps,Time,Points
16,1,Charles Leclerc,Ferrari,44,1:23:45.710,25
44,2,Lewis Hamilton,Mercedes,44,+0.981s,18
77,3,Valtteri Bottas,Mercedes,44,+12.585s,15
5,4,Sebastian Vettel,Ferrari,44,+26.422s,13
23,5,Alexander Albon,Red Bull Racing Honda,44,+81.325s,10
11,6,Sergio Perez,Racing Point BWT Mercedes,44,+84.448s,8
26,7,Daniil Kvyat,Scuderia Toro Rosso Honda,44,+89.657s,6
27,8,Nico Hulkenberg,Renault,44,+106.639s,4
10,9,Pierre Gasly,Scuderia Toro Rosso Honda,44,+109.168s,2
18,10,Lance Stroll,Racing Point BWT Mercedes,44,+109.838s,1
4,11,Lando Norris,McLaren Renault,43,DNF,0
20,12,Kevin Magnussen,Haas Ferrari,43,+1 lap,0
8,13,Romain Grosjean,Haas Ferrari,43,+1 lap,0
3,14,Daniel Ricciardo,Renault,43,+1 lap,0
63,15,George Russell,Williams Mercedes,43,+1 lap,0
7,16,Kimi Räikkönen,Alfa Romeo Racing Ferrari,43,+1 lap,0
88,17,Robert Kubica,Williams Mercedes,43,+1 lap,0
99,18,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,42,DNF,0
55,NC,Carlos Sainz,McLaren Renault,1,DNF,0
33,NC,Max Verstappen,Red Bull Racing Honda,0,DNF,0
