,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,Ferrari,1:44.574,20
16,2,Charles Leclerc,Ferrari,+0.214s,20
33,3,Max Verstappen,Red Bull Racing Honda,+0.933s,18
23,4,Alexander Albon,Red Bull Racing Honda,+1.010s,19
77,5,Valtteri Bottas,Mercedes,+1.308s,25
44,6,Lewis Hamilton,Mercedes,+1.399s,16
18,7,Lance Stroll,Racing Point BWT Mercedes,+1.624s,16
3,8,Daniel Ricciardo,Renault,+1.852s,23
11,9,Sergio Perez,Racing Point BWT Mercedes,+1.859s,22
55,10,Carlos Sainz,McLaren Renault,+1.983s,20
27,11,Nico Hulkenberg,Renault,+2.095s,23
4,12,Lando Norris,McLaren Renault,+2.096s,19
7,13,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+2.450s,20
8,14,Romain Grosjean,Haas Ferrari,+2.602s,18
99,15,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+2.759s,22
20,16,Kevin Magnussen,Haas Ferrari,+2.914s,21
26,17,Daniil Kvyat,Scuderia Toro Rosso Honda,+3.062s,20
10,18,Pierre Gasly,Scuderia Toro Rosso Honda,+3.394s,26
40,19,Nicholas Latifi,Williams Mercedes,+4.210s,24
88,20,Robert Kubica,Williams Mercedes,+4.392s,24
