,Position,Driver,Car,Time / Gap,Laps
3,1,Felipe Massa,Ferrari,1:27.983,26
9,2,Jarno Trulli,Toyota,+0.039s,21
10,3,Timo Glock,Toyota,+0.111s,23
17,4,Kazuki Nakajima,Williams Toyota,+0.139s,19
5,5,Robert Kubica,Sauber BMW,+0.337s,20
23,6,Rubens Barrichello,Brawn Mercedes,+0.349s,21
22,7,Jenson Button,Brawn Mercedes,+0.377s,19
16,8,Nico Rosberg,Williams Toyota,+0.381s,19
4,9,Kimi Räikkönen,Ferrari,+0.432s,16
15,10,Sebastian Vettel,RBR Renault,+0.468s,18
8,11,Nelson Piquet,Renault,+0.520s,15
1,12,Lewis Hamilton,McLaren Mercedes,+0.580s,19
14,13,Mark Webber,RBR Renault,+0.695s,18
6,14,Nick Heidfeld,Sauber BMW,+0.732s,19
2,15,Heikki Kovalainen,McLaren Mercedes,+0.755s,19
20,16,Adrian Sutil,Force India Mercedes,+1.067s,18
11,17,Sebastien Bourdais,STR Ferrari,+1.093s,19
12,18,Sebastien Buemi,STR Ferrari,+1.184s,21
7,19,Fernando Alonso,Renault,+1.278s,15
21,20,Giancarlo Fisichella,Force India Mercedes,+1.438s,17
