,Position,Driver,Car,Time / Gap,Laps
2,1,David Coulthard,McLaren Mercedes,1:12.464,28
1,2,Mika Hakkinen,McLaren Mercedes,+0.247s,21
17,3,Mika Salo,Sauber Petronas,+0.322s,42
3,4,Michael Schumacher,Ferrari,+0.359s,40
23,5,Ricardo Zonta,BAR Honda,+0.588s,49
6,6,Jarno Trulli,Jordan Mugen Honda,+0.682s,43
4,7,Rubens Barrichello,Ferrari,+0.895s,38
22,8,Jacques Villeneuve,BAR Honda,+0.999s,43
16,9,Pedro Diniz,Sauber Petronas,+1.084s,39
11,10,Giancarlo Fisichella,Benetton Playlife,+1.132s,55
14,11,Jean Alesi,Prost Peugeot,+1.174s,40
19,12,Jos Verstappen,Arrows Supertec,+1.184s,35
15,13,Nick Heidfeld,Prost Peugeot,+1.330s,45
20,14,Marc Gene,Minardi Fondmetal,+1.343s,42
18,15,Pedro de la Rosa,Arrows Supertec,+1.351s,33
8,16,Johnny Herbert,Jaguar Cosworth,+1.414s,44
21,17,Gaston Mazzacane,Minardi Fondmetal,+1.566s,54
5,18,Heinz-Harald Frentzen,Jordan Mugen Honda,+1.578s,47
12,19,Alexander Wurz,Benetton Playlife,+1.672s,48
10,20,Jenson Button,Williams BMW,+1.887s,44
7,21,Eddie Irvine,Jaguar Cosworth,+2.139s,22
9,22,Ralf Schumacher,Williams BMW,+3.108s,13
