,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:43.476,32
6,2,Nico Rosberg,Mercedes,+0.133s,31
14,3,Fernando Alonso,Ferrari,+1.708s,22
1,4,Sebastian Vettel,Red Bull Racing Renault,+1.858s,30
3,5,Daniel Ricciardo,Red Bull Racing Renault,+1.885s,23
25,6,Jean-Eric Vergne,STR Renault,+2.242s,17
26,7,Daniil Kvyat,STR Renault,+2.359s,32
77,8,Valtteri Bottas,Williams Mercedes,+2.437s,8
11,9,Sergio Perez,Force India Mercedes,+2.507s,23
27,10,Nico Hulkenberg,Force India Mercedes,+2.554s,24
20,11,Kevin Magnussen,McLaren Mercedes,+2.573s,23
7,12,Kimi Räikkönen,Ferrari,+2.655s,23
19,13,Felipe Massa,Williams Mercedes,+3.073s,7
21,14,Esteban Gutierrez ,Sauber Ferrari,+3.080s,28
13,15,Pastor Maldonado,Lotus Renault,+3.235s,31
31,16,Esteban Ocon,Lotus Renault,+3.590s,29
22,17,Jenson Button,McLaren Mercedes,+3.759s,8
10,18,Kamui Kobayashi,Caterham Renault,+4.495s,24
37,19,Adderly Fong,Sauber Ferrari,+4.793s,25
46,20,Will Stevens,Caterham Renault,+7.208s,14
